course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,published_year,course_age_months,review_rate,avg_lecture_duration,price_per_hour,popularity_score,quality_score,length_category,price_category
592338.0,Forex Trading Secrets of the Pros With Amazon's AWS,https://www.udemy.com/trading-with-amazons-aws-servers-trade-secrets-of-the-pros/,True,200.0,4284.0,93.0,76.0,All Levels,5.0,2015-09-11,Business Finance,2015.0,123.1,0.02170868347338935,0.06578947368421052,40.0,0.01390126785632705,0.01254863942297633,Medium,Premium
975046.0,Trading Options With Money Flow,https://www.udemy.com/trading-options-using-money-flow/,True,200.0,1380.0,42.0,17.0,All Levels,1.0,2016-10-18,Business Finance,2016.0,109.7,0.03043478260869565,0.05882352941176471,200.0,0.01164216696691167,0.01598255800137825,Short,Premium
742602.0,Financial Management Risk and Return For Securities,https://www.udemy.com/risk-and-return-finance/,True,30.0,3607.0,21.0,19.0,All Levels,1.5,2016-02-03,Business Finance,2016.0,118.3,0.005822012752980316,0.07894736842105263,20.0,0.007341258344472476,0.00329358972500537,Short,Budget
794151.0,Forex Trading Course: Work Smarter Not Harder Proven Results,https://www.udemy.com/the-complete-trading-course/,True,195.0,4061.0,52.0,16.0,All Levels,2.0,2016-03-16,Business Finance,2016.0,116.9,0.01280472789953213,0.125,97.5,0.01045021866004396,0.007349713193708498,Medium,Premium
1196544.0,Python Algo Trading: Sentiment Trading with News,https://www.udemy.com/hedge-fund-strategy-trading-with-sentiment-analysis/,True,200.0,294.0,19.0,42.0,All Levels,7.0,2017-04-28,Business Finance,2017.0,103.3,0.06462585034013606,0.1666666666666667,28.57142857142857,0.02003274310177333,0.03265907200920084,Medium,Premium
504036.0,Short Selling: Learn To Sell Stocks Before The Fall,https://www.udemy.com/short-selling-learn-to-sell-before-the-fall/,True,75.0,2276.0,106.0,19.0,Intermediate Level,1.5,2015-06-22,Business Finance,2015.0,125.8,0.04657293497363796,0.07894736842105263,50.0,0.01851591714987842,0.02521760248408624,Short,Mid-Range
719698.0,Basic Technical Analysis: Learn the structure of the market,https://www.udemy.com/learn-basic-technical-analysis/,True,20.0,4919.0,79.0,16.0,Beginner Level,1.5,2016-01-08,Business Finance,2016.0,119.2,0.01606017483228299,0.09375,13.33333333333333,0.01299819020391064,0.009469329536746339,Short,Budget
564966.0,The Complete Chart Pattern Trading Course: A Proven Approach,https://www.udemy.com/make-money-trading-stocks-from-home/,True,200.0,2666.0,115.0,52.0,All Levels,4.0,2015-08-10,Business Finance,2015.0,124.2,0.04313578394598649,0.07692307692307693,50.0,0.01816324211602636,0.02366299126248132,Medium,Premium
606928.0,7 Deadly Mistakes of Investing that Will Slash Your Profits!,https://www.udemy.com/7-deadly-mistakes-of-investing/,True,50.0,5354.0,24.0,23.0,All Levels,1.5,2015-09-21,Business Finance,2015.0,122.8,0.004482629809488234,0.06521739130434782,33.33333333333334,0.009570749648963215,0.002678553017332931,Short,Mid-Range
58977.0,Financial Statements Made Easy,https://www.udemy.com/intro-to-financial-statements-for-entrepreneurs/,True,95.0,8095.0,249.0,12.0,Beginner Level,0.583333333,2013-06-09,Business Finance,2013.0,150.6,0.0307597282273008,0.04861111108333333,162.8571429502041,0.0239903470121395,0.01991620953175935,Short,Mid-Range
1242604.0,Winning Forex Trading with Live Forex Trading Examples,https://www.udemy.com/forexmacross/,True,200.0,809.0,3.0,25.0,All Levels,2.0,2017-06-06,Business Finance,2017.0,102.0,0.003708281829419036,0.08,100.0,0.002348595829271709,0.00190879567878312,Medium,Premium
798740.0,Forex Traders - Create Your First Trading Robot. No Coding!,https://www.udemy.com/launch-your-amazing-forex-robot-in-30-minutes-no-coding/,True,200.0,2295.0,84.0,39.0,All Levels,4.0,2016-05-02,Business Finance,2016.0,115.3,0.03660130718954249,0.1025641025641026,50.0,0.01531220873037492,0.01983098698883209,Medium,Premium
506568.0,Create A Business From Home Trading Stocks Today In 2017,https://www.udemy.com/work-from-home-buying-penny-stocks/,True,75.0,10149.0,83.0,16.0,All Levels,2.0,2015-05-26,Business Finance,2015.0,126.7,0.008178145630111341,0.125,37.5,0.01845648368105648,0.005601187954425319,Medium,Mid-Range
1020760.0,Introduction to Accounting : Mastering Financial Statements,https://www.udemy.com/introduction-to-accounting-mastering-financial-statements/,True,50.0,1916.0,38.0,23.0,Beginner Level,1.0,2016-12-05,Business Finance,2016.0,108.1,0.0198329853862213,0.04347826086956522,50.0,0.009215158221534686,0.01060878637137627,Short,Mid-Range
859742.0,The Complete Ethereum Course: Get .01 Ether In Your Wallet,https://www.udemy.com/ethereum/,True,45.0,2507.0,333.0,40.0,All Levels,2.0,2016-05-30,Business Finance,2016.0,114.4,0.132828081372158,0.05,22.5,0.04721738013400316,0.07248071949824877,Medium,Budget
383414.0,Beginner to Pro in PowerPoint: Complete PowerPoint Training,https://www.udemy.com/powerpoint-master-class-for-business-and-finance-graduates/,True,150.0,5786.0,518.0,50.0,All Levels,5.0,2015-01-31,Business Finance,2015.0,130.6,0.08952644313861044,0.1,30.0,0.04112634745103303,0.05420027749934712,Medium,Premium
353044.0,Investing 101: The Complete Online Investing Course,https://www.udemy.com/online-investing-guide/,True,200.0,5334.0,373.0,42.0,All Levels,4.5,2014-11-28,Business Finance,2014.0,132.7,0.06992875890513686,0.1071428571428571,44.44444444444444,0.0329897426177331,0.04175978845238625,Medium,Premium
447362.0,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,https://www.udemy.com/create-your-own-hedge-fund-double-your-money-every-year/,True,175.0,4005.0,237.0,25.0,Intermediate Level,2.0,2015-04-12,Business Finance,2015.0,128.2,0.05917602996254682,0.08,87.5,0.02630054033133776,0.03390574134308795,Medium,Premium
831066.0,Learn MQL5: Build an 8-Currency Hedging Robot (MetaTrader 5),https://www.udemy.com/learn-mql5/,True,150.0,2877.0,103.0,81.0,All Levels,4.5,2016-04-26,Business Finance,2016.0,115.5,0.03580118178658324,0.05555555555555555,33.33333333333334,0.01614553451779387,0.01977707112648528,Medium,Premium
1266306.0,Forex Trading: Your Complete Guide to Get Started Like a Pro,https://www.udemy.com/forex-trading-your-complete-guide-to-get-started-like-a-pro/,True,140.0,1026.0,25.0,37.0,Beginner Level,3.0,2017-06-27,Business Finance,2017.0,101.3,0.02436647173489279,0.08108108108108109,46.66666666666666,0.009109302733881438,0.01263869223472641,Medium,Premium
1170894.0,Python Algo Stock Trading: Automate Your Trading!,https://www.udemy.com/algorithmic-stock-trading-bootcamp-automate-your-trading/,True,95.0,1165.0,21.0,41.0,Beginner Level,2.5,2017-05-28,Business Finance,2017.0,102.3,0.01802575107296137,0.06097560975609756,38.0,0.007370113355264708,0.009395458884995898,Medium,Mid-Range
948974.0,THE Forex Robot: Incredible ROI (Robot Included),https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/,True,200.0,1843.0,171.0,35.0,All Levels,1.5,2016-10-04,Business Finance,2016.0,110.2,0.09278350515463918,0.04285714285714286,133.3333333333333,0.0324455496096612,0.04950707412951489,Short,Premium
380970.0,The Complete Bitcoin Course: Get .001 Bitcoin In Your Wallet,https://www.udemy.com/bitcoin-for-beginners/,True,45.0,8797.0,449.0,80.0,All Levels,6.5,2015-01-09,Business Finance,2015.0,131.3,0.0510401273161305,0.08125,6.923076923076923,0.0333048223601321,0.03370006001441431,Medium,Budget
1217778.0,Mastering High Probability Iron Condor Options Trading,https://www.udemy.com/mastering-high-probability-iron-condor-options-trading/,True,200.0,1030.0,11.0,22.0,All Levels,2.0,2017-06-01,Business Finance,2017.0,102.2,0.01067961165048544,0.09090909090909091,100.0,0.004856161027605567,0.005540206626845925,Medium,Premium
1246208.0,The Complete Short Course on Ethereum,https://www.udemy.com/ethereum1/,True,200.0,1041.0,12.0,28.0,All Levels,1.5,2017-06-11,Business Finance,2017.0,101.8,0.01152737752161383,0.05357142857142857,133.3333333333333,0.00513778330250296,0.005982307817101323,Short,Premium
434774.0,Options Trading Stocks: Proven Toolbox For Financial Success,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,True,195.0,7884.0,118.0,68.0,Intermediate Level,10.0,2015-05-19,Business Finance,2015.0,126.9,0.01496702181633688,0.1470588235294118,19.5,0.01750673578675683,0.009633264961730111,Long,Premium
308690.0,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,https://www.udemy.com/forex-trading/,True,195.0,16900.0,2476.0,52.0,Beginner Level,5.5,2014-12-12,Business Finance,2014.0,132.2,0.146508875739645,0.1057692307692308,35.45454545454545,0.09615500885261333,0.1183628364852351,Medium,Premium
888716.0,"Introduction to Finance, Accounting, Modeling and Valuation",https://www.udemy.com/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/,True,200.0,11441.0,1118.0,61.0,All Levels,4.5,2016-06-28,Business Finance,2016.0,113.4,0.09771873088016782,0.07377049180327869,44.44444444444444,0.05855393509944047,0.06922737418484616,Medium,Premium
321410.0,Beginner to Pro in Excel: Financial Modeling and Valuation,https://www.udemy.com/beginner-to-pro-in-excel-financial-modeling-and-valuation/,True,195.0,22257.0,2697.0,138.0,All Levels,7.5,2014-11-25,Business Finance,2014.0,132.8,0.1211753605607225,0.05434782608695652,26.0,0.09893877495339254,0.1097223131825292,Medium,Premium
965832.0,The Complete Investment Banking Course 2017,https://www.udemy.com/the-complete-investment-banking-course-2016/,True,195.0,8575.0,809.0,110.0,All Levels,5.5,2016-10-10,Business Finance,2016.0,110.0,0.09434402332361516,0.05,35.45454545454545,0.04990092813156755,0.06191057970698885,Medium,Premium
648826.0,The Complete Financial Analyst Course 2017,https://www.udemy.com/the-complete-financial-analyst-course/,True,195.0,24481.0,2347.0,174.0,All Levels,10.0,2016-01-21,Business Finance,2016.0,118.7,0.09587026673746987,0.05747126436781609,19.5,0.09082942342080985,0.0906933771289827,Long,Premium
1035472.0,Python for Finance: Investment Fundamentals & Data Analytics,https://www.udemy.com/python-for-finance-investment-fundamentals-data-analytics/,True,195.0,3811.0,278.0,103.0,All Levels,6.5,2017-03-30,Business Finance,2017.0,104.2,0.0729467331409079,0.06310679611650485,30.0,0.03059136191530727,0.04153804137460771,Medium,Premium
1154754.0,Financial Modeling for Startups & Small Businesses,https://www.udemy.com/financial-modeling-for-startups-small-businesses/,True,195.0,4991.0,137.0,79.0,Beginner Level,11.5,2017-03-29,Business Finance,2017.0,104.3,0.02744940893608495,0.1455696202531646,16.95652173913043,0.01715604955044856,0.01622060536073696,Long,Premium
627540.0,Options Trading - How to Win with Weekly Options,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/,True,115.0,7489.0,1190.0,25.0,Intermediate Level,1.0,2015-10-22,Business Finance,2015.0,121.7,0.1588997195887301,0.04,115.0,0.0718169977636786,0.1011295828768938,Short,Premium
301442.0,Black Algo Trading: Build Your Trading Robot,https://www.udemy.com/build-your-trading-robot/,True,200.0,20195.0,1113.0,227.0,All Levels,16.0,2014-10-27,Business Finance,2014.0,133.7,0.05511265164644714,0.07048458149779736,12.5,0.05873828408837067,0.04783324329452981,Long,Premium
640100.0,Accounting & Financial Statement Analysis: Complete Training,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,True,150.0,10042.0,594.0,43.0,All Levels,3.0,2015-10-22,Business Finance,2015.0,121.8,0.05915156343357897,0.06976744186046512,50.0,0.03917507254681665,0.04039742500336263,Medium,Premium
1247394.0,Cryptocurrency Trading: Complete Guide To Trading Altcoins,https://www.udemy.com/cryptocurrency-trading/,True,95.0,367.0,42.0,35.0,All Levels,5.0,2017-06-21,Business Finance,2017.0,101.5,0.114441416893733,0.1428571428571428,19.0,0.03533740624934763,0.05798587514389691,Medium,Mid-Range
260470.0,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,https://www.udemy.com/backtesting/,True,200.0,10603.0,872.0,42.0,All Levels,5.5,2014-10-12,Business Finance,2014.0,134.2,0.0822408752239932,0.130952380952381,36.36363636363637,0.049975110564385,0.05700675570272351,Medium,Premium
1214702.0,Three Steps Trading - Live Trading - Real Account,https://www.udemy.com/three-steps-trading-live-trading-real-account/,True,190.0,1197.0,11.0,46.0,All Levels,5.0,2017-05-24,Business Finance,2017.0,102.4,0.009189640768588136,0.108695652173913,38.0,0.00465756800342489,0.004795221185897275,Medium,Premium
848664.0,Option Trading for Rookies:  Understand Options Completely,https://www.udemy.com/complete-course-introduction-to-option-trading/,True,150.0,2893.0,65.0,62.0,All Levels,2.0,2016-08-10,Business Finance,2016.0,112.0,0.02246802627030764,0.03225806451612903,75.0,0.01175401028976149,0.01241819969008186,Medium,Premium
1142570.0,How I Learned Stock Trading (and How You Can Too),https://www.udemy.com/best-stock-traders/,True,200.0,1580.0,12.0,53.0,Expert Level,2.0,2017-05-02,Business Finance,2017.0,103.1,0.007594936708860759,0.03773584905660377,100.0,0.00475976753514056,0.004016087410724786,Medium,Premium
325834.0,Learn to Trade for Profit: Find and Trade Winning Stocks,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/,True,95.0,10605.0,71.0,77.0,All Levels,3.0,2014-10-24,Business Finance,2014.0,133.9,0.006694955209806695,0.03896103896103896,31.66666666666667,0.01855861618476427,0.004640973687978589,Medium,Mid-Range
411168.0,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/,True,125.0,2996.0,200.0,23.0,Intermediate Level,2.0,2015-03-09,Business Finance,2015.0,129.3,0.06675567423230974,0.08695652173913043,62.5,0.02666918701349917,0.03702148805439499,Medium,Premium
885974.0,Four Fundamentals of Financial Planning,https://www.udemy.com/four-fundamentals-of-financial-planning/,True,30.0,6219.0,23.0,20.0,All Levels,1.0,2017-02-14,Business Finance,2017.0,105.7,0.003698343785174465,0.05,30.0,0.01061114652919007,0.002268191750484846,Short,Budget
1151092.0,Options Trading - Calendar Spread Course for Every Trader,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,True,200.0,1113.0,11.0,17.0,All Levels,1.5,2017-04-02,Business Finance,2017.0,104.1,0.009883198562443846,0.08823529411764706,133.3333333333333,0.004740692514080794,0.005142000082825129,Short,Premium
358326.0,Dividend Investing: Build Your Portfolio for a Better Future,https://www.udemy.com/dividend-investing/,True,60.0,8314.0,83.0,47.0,Beginner Level,4.0,2015-01-24,Business Finance,2015.0,130.8,0.009983160933365407,0.0851063829787234,15.0,0.01626858245698527,0.006503695606052352,Medium,Mid-Range
153210.0,Learn Accounting. Understand Business.,https://www.udemy.com/learn-accounting-understand-business/,True,200.0,5572.0,123.0,33.0,Beginner Level,5.5,2014-03-27,Business Finance,2014.0,140.9,0.02207465900933238,0.1666666666666667,36.36363636363637,0.01625477912323063,0.01327817483168386,Medium,Premium
834836.0,How to Consistently Win Trading Stocks in 30 Days or Less,https://www.udemy.com/winningstocktrades/,True,145.0,1433.0,169.0,15.0,Intermediate Level,1.0,2016-05-09,Business Finance,2016.0,115.1,0.1179344033496162,0.06666666666666667,145.0,0.03935911717115187,0.06204608671762099,Short,Premium
1171994.0,A Beginner's Guide to Quantopian Futures API,https://www.udemy.com/quantopian-futures/,True,20.0,936.0,6.0,11.0,Intermediate Level,1.5,2017-04-11,Business Finance,2017.0,103.9,0.00641025641025641,0.1363636363636364,13.33333333333333,0.0033808827178314,0.003314437733275409,Short,Budget
1239068.0,How to Buy Cheap Options - Options Trading Pricing Model,https://www.udemy.com/options-black-scholes-model/,True,200.0,658.0,2.0,19.0,All Levels,1.0,2017-06-02,Business Finance,2017.0,102.1,0.00303951367781155,0.05263157894736842,200.0,0.001912434824395908,0.001556193348288176,Short,Premium
985922.0,Excel Crash Course: Master Excel for Financial Analysis,https://www.udemy.com/excel-crash-course-master-excel-for-financial-analysis/,True,105.0,8121.0,689.0,40.0,All Levels,3.5,2016-10-18,Business Finance,2016.0,109.7,0.08484176825514099,0.0875,30.0,0.04506325103890924,0.0549732616098077,Medium,Premium
765562.0,"Comprehensive Guide to Financial Markets, Investing &Trading",https://www.udemy.com/financial-markets-a-to-z-for-beginners/,True,60.0,4187.0,600.0,79.0,Beginner Level,9.0,2016-02-29,Business Finance,2016.0,117.4,0.1433006926200143,0.1139240506329114,6.666666666666667,0.05577658445990658,0.08258129912472752,Medium,Mid-Range
165964.0,Stock Trading Ninja: Complete System For Trading Success,https://www.udemy.com/stock-trading-ninja-learn-how-to-make-money-trading-stocks/,True,155.0,9445.0,497.0,38.0,All Levels,4.5,2014-02-19,Business Finance,2014.0,142.1,0.05262043409211223,0.1184210526315789,34.44444444444444,0.03526744479732515,0.0353646896275828,Medium,Premium
855172.0,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,True,200.0,3255.0,340.0,102.0,All Levels,8.5,2016-06-20,Business Finance,2016.0,113.7,0.1044546850998464,0.08333333333333333,23.52941176470588,0.03989446405261517,0.05842154914493139,Medium,Premium
258232.0,Algorithmic Trading In Forex: Create Your First Forex Robot!,https://www.udemy.com/learn-mql4/,True,185.0,7941.0,713.0,40.0,All Levels,6.5,2014-08-11,Business Finance,2014.0,136.3,0.08978718045586198,0.1625,28.46153846153846,0.04654148293631995,0.05788320582275701,Medium,Premium
994754.0,The Power Modeling Bootcamp: Advanced Excel in 10 Days,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/,True,150.0,1680.0,158.0,76.0,All Levels,5.5,2016-11-26,Business Finance,2016.0,108.4,0.09404761904761905,0.07236842105263158,27.27272727272727,0.03244023280902771,0.04990229376501921,Medium,Premium
43319.0,Options Trading Basics (3-Course Bundle),https://www.udemy.com/learn-options-trading-courses/,True,180.0,10100.0,985.0,45.0,Beginner Level,11.0,2013-02-25,Business Finance,2013.0,154.1,0.09752475247524753,0.2444444444444444,16.36363636363636,0.05504730185743295,0.06670735710845634,Long,Premium
408440.0,How to Win 97% of Your Options Trades,https://www.udemy.com/how-to-win-97-percent-of-your-trades/,True,125.0,5050.0,461.0,26.0,All Levels,1.5,2015-02-10,Business Finance,2015.0,130.2,0.09128712871287128,0.0576923076923077,83.33333333333333,0.03993675165762704,0.05404217976907911,Short,Premium
918688.0,How I Make Consistent Returns Trading Options,https://www.udemy.com/how-i-make-15-per-month-trading-options/,True,200.0,2310.0,162.0,26.0,All Levels,3.5,2016-10-05,Business Finance,2016.0,110.1,0.07012987012987013,0.1346153846153846,57.14285714285715,0.02624570315121798,0.03801629232490956,Medium,Premium
308694.0,"Forex Strategies: Kelly Criterion, Larry Williams and more!",https://www.udemy.com/money-management/,True,185.0,5528.0,506.0,32.0,All Levels,3.0,2015-02-19,Business Finance,2015.0,129.9,0.09153400868306802,0.09375,61.66666666666666,0.0412136927104126,0.0549854412152815,Medium,Premium
199450.0,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/,True,125.0,6451.0,237.0,28.0,All Levels,5.0,2014-04-16,Business Finance,2014.0,140.2,0.03673849015656487,0.1785714285714286,25.0,0.02320749453319768,0.02268697144009697,Medium,Premium
401784.0,Options Trading Introduction: Day Trade Stock Options,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,True,95.0,12394.0,218.0,30.0,Beginner Level,2.5,2015-02-20,Business Finance,2015.0,129.9,0.01758915604324673,0.08333333333333333,38.0,0.02609471124140477,0.01276615754430509,Medium,Mid-Range
1122792.0,The Almost Perfect Options Trading Strategy System - Unique,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/,True,200.0,1793.0,18.0,15.0,All Levels,1.0,2017-03-03,Business Finance,2017.0,105.1,0.01003904071388734,0.06666666666666667,200.0,0.005875403766128193,0.00534744894138528,Short,Premium
709500.0,Forex Trading -  Learn to Trade Forex Like the Banks,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,True,20.0,3223.0,240.0,23.0,All Levels,1.0,2016-03-30,Business Finance,2016.0,116.4,0.07446478436239529,0.04347826086956522,20.0,0.02975680128228846,0.04160477330708579,Short,Budget
285638.0,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,True,60.0,16385.0,273.0,45.0,Beginner Level,3.0,2014-09-02,Business Finance,2014.0,135.6,0.01666158071406774,0.06666666666666667,20.0,0.03235391276836222,0.01330437388773163,Medium,Mid-Range
1135126.0,The Most Powerful Options Spread Trading Front Ratio Spread,https://www.udemy.com/the-most-powerful-options-spread-trading-front-ratio-spread/,True,200.0,1487.0,16.0,18.0,All Levels,2.0,2017-03-08,Business Finance,2017.0,105.0,0.01075991930060525,0.1111111111111111,100.0,0.005614656564904036,0.005671451725361832,Medium,Premium
834558.0,What Finance Job is for You? Explanation of 14 Finance Roles,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/,True,200.0,2951.0,232.0,60.0,All Levels,4.0,2016-05-04,Business Finance,2016.0,115.3,0.07861741782446628,0.06666666666666667,50.0,0.03051056692362747,0.04353534400059168,Medium,Premium
551968.0,The Blueprint for Successful Stock Trading,https://www.udemy.com/stock-market-millionaire-blueprint/,True,120.0,2697.0,331.0,15.0,All Levels,1.0,2015-08-13,Business Finance,2015.0,124.1,0.1227289581015944,0.06666666666666667,120.0,0.04444839002369457,0.06739472135358458,Short,Premium
1005658.0,Trading for Beginners - Intermediate Level,https://www.udemy.com/trading-for-beginners-tier-2/,True,150.0,3979.0,40.0,39.0,Beginner Level,5.0,2016-11-09,Business Finance,2016.0,109.0,0.01005277707966826,0.1282051282051282,30.0,0.009371493982033555,0.005755118727482153,Medium,Premium
746432.0,Start Trading Stocks Using Technical Analysis!,https://www.udemy.com/professional-stock-trader/,True,25.0,3190.0,244.0,45.0,All Levels,4.0,2016-02-03,Business Finance,2016.0,118.3,0.07648902821316614,0.08888888888888889,6.25,0.03035871356654613,0.04268976825123601,Medium,Budget
1057242.0,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,True,200.0,1406.0,71.0,54.0,Expert Level,1.5,2017-01-18,Business Finance,2017.0,106.6,0.05049786628733997,0.02777777777777778,133.3333333333333,0.01801676248207258,0.02654242922674523,Short,Premium
284118.0,VPS for Forex Trading - Protect Your Forex Robots,https://www.udemy.com/forex-vps/,True,160.0,4252.0,225.0,24.0,All Levels,2.0,2014-09-19,Business Finance,2014.0,135.0,0.05291627469426152,0.08333333333333333,80.0,0.02465883372651243,0.03055724465265089,Medium,Premium
302562.0,Introduction to Accounting: The Language of Business,https://www.udemy.com/learnaccountingforfree/,True,20.0,11958.0,370.0,134.0,Beginner Level,11.5,2014-10-02,Business Finance,2014.0,134.6,0.03094162903495568,0.08582089552238806,1.739130434782609,0.03111344519544123,0.02221156875322206,Long,Budget
596598.0,Basic Excel for Basic Bookkeeping and Accounting,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,True,95.0,7743.0,340.0,33.0,Beginner Level,1.5,2015-09-10,Business Finance,2015.0,123.2,0.04391062895518533,0.04545454545454546,63.33333333333334,0.0284067639928315,0.02814952107260086,Short,Mid-Range
860890.0,"Using 'The Greeks To Understand Options""",https://www.udemy.com/options-greeks/,True,50.0,2134.0,55.0,5.0,All Levels,1.0,2016-07-13,Business Finance,2016.0,112.9,0.02577319587628866,0.2,50.0,0.011507303952062,0.01388860194616036,Short,Mid-Range
951050.0,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,True,200.0,1214.0,69.0,20.0,All Levels,1.5,2016-10-07,Business Finance,2016.0,110.1,0.05683690280065898,0.075,133.3333333333333,0.01961102792472271,0.02967551097402233,Short,Premium
796450.0,How to Create Your Personal Budget,https://www.udemy.com/personal-budget/,True,20.0,3870.0,53.0,10.0,All Levels,1.0,2016-03-21,Business Finance,2016.0,116.7,0.01369509043927649,0.1,20.0,0.01044416218367896,0.007813112718271873,Short,Budget
502772.0,The Complete Value Investing Course: A Proven Approach,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/,True,200.0,2146.0,212.0,49.0,All Levels,4.5,2015-06-16,Business Finance,2015.0,126.0,0.09878844361602983,0.09183673469387756,44.44444444444444,0.03514588684125271,0.05325649180254944,Medium,Premium
