course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,published_year,course_age_months,review_rate,avg_lecture_duration,price_per_hour,popularity_score,quality_score,length_category,price_category
434774,Options Trading Stocks: Proven Toolbox For Financial Success,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,True,195,7884,118,68,Intermediate Level,10.0,2015-05-19,Business Finance,2015,126.9,0.014967021816336884,0.14705882352941177,19.5,0.017506735786756832,0.009633264961730111,Long,Premium
308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,https://www.udemy.com/forex-trading/,True,195,16900,2476,52,Beginner Level,5.5,2014-12-12,Business Finance,2014,132.2,0.14650887573964497,0.10576923076923077,35.45454545454545,0.09615500885261333,0.11836283648523513,Medium,Premium
888716,"Introduction to Finance, Accounting, Modeling and Valuation",https://www.udemy.com/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/,True,200,11441,1118,61,All Levels,4.5,2016-06-28,Business Finance,2016,113.4,0.09771873088016782,0.07377049180327869,44.44444444444444,0.05855393509944047,0.06922737418484616,Medium,Premium
321410,Beginner to Pro in Excel: Financial Modeling and Valuation,https://www.udemy.com/beginner-to-pro-in-excel-financial-modeling-and-valuation/,True,195,22257,2697,138,All Levels,7.5,2014-11-25,Business Finance,2014,132.8,0.12117536056072246,0.05434782608695652,26.0,0.09893877495339254,0.1097223131825292,Medium,Premium
965832,The Complete Investment Banking Course 2017,https://www.udemy.com/the-complete-investment-banking-course-2016/,True,195,8575,809,110,All Levels,5.5,2016-10-10,Business Finance,2016,110.0,0.09434402332361516,0.05,35.45454545454545,0.049900928131567546,0.06191057970698885,Medium,Premium
648826,The Complete Financial Analyst Course 2017,https://www.udemy.com/the-complete-financial-analyst-course/,True,195,24481,2347,174,All Levels,10.0,2016-01-21,Business Finance,2016,118.7,0.09587026673746987,0.05747126436781609,19.5,0.09082942342080985,0.0906933771289827,Long,Premium
1035472,Python for Finance: Investment Fundamentals & Data Analytics,https://www.udemy.com/python-for-finance-investment-fundamentals-data-analytics/,True,195,3811,278,103,All Levels,6.5,2017-03-30,Business Finance,2017,104.2,0.0729467331409079,0.06310679611650485,30.0,0.030591361915307272,0.04153804137460771,Medium,Premium
1154754,Financial Modeling for Startups & Small Businesses,https://www.udemy.com/financial-modeling-for-startups-small-businesses/,True,195,4991,137,79,Beginner Level,11.5,2017-03-29,Business Finance,2017,104.3,0.027449408936084954,0.14556962025316456,16.956521739130434,0.01715604955044856,0.016220605360736957,Long,Premium
627540,Options Trading - How to Win with Weekly Options,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/,True,115,7489,1190,25,Intermediate Level,1.0,2015-10-22,Business Finance,2015,121.7,0.15889971958873014,0.04,115.0,0.0718169977636786,0.10112958287689376,Short,Premium
301442,Black Algo Trading: Build Your Trading Robot,https://www.udemy.com/build-your-trading-robot/,True,200,20195,1113,227,All Levels,16.0,2014-10-27,Business Finance,2014,133.7,0.05511265164644714,0.07048458149779736,12.5,0.058738284088370674,0.047833243294529815,Long,Premium
640100,Accounting & Financial Statement Analysis: Complete Training,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,True,150,10042,594,43,All Levels,3.0,2015-10-22,Business Finance,2015,121.8,0.05915156343357897,0.06976744186046512,50.0,0.039175072546816646,0.04039742500336263,Medium,Premium
1247394,Cryptocurrency Trading: Complete Guide To Trading Altcoins,https://www.udemy.com/cryptocurrency-trading/,True,95,367,42,35,All Levels,5.0,2017-06-21,Business Finance,2017,101.5,0.11444141689373297,0.14285714285714285,19.0,0.035337406249347635,0.05798587514389691,Medium,Mid-Range
260470,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,https://www.udemy.com/backtesting/,True,200,10603,872,42,All Levels,5.5,2014-10-12,Business Finance,2014,134.2,0.0822408752239932,0.13095238095238096,36.36363636363637,0.049975110564385,0.05700675570272351,Medium,Premium
1214702,Three Steps Trading - Live Trading - Real Account,https://www.udemy.com/three-steps-trading-live-trading-real-account/,True,190,1197,11,46,All Levels,5.0,2017-05-24,Business Finance,2017,102.4,0.009189640768588136,0.10869565217391304,38.0,0.00465756800342489,0.004795221185897275,Medium,Premium
848664,Option Trading for Rookies:  Understand Options Completely,https://www.udemy.com/complete-course-introduction-to-option-trading/,True,150,2893,65,62,All Levels,2.0,2016-08-10,Business Finance,2016,112.0,0.02246802627030764,0.03225806451612903,75.0,0.011754010289761493,0.012418199690081858,Medium,Premium
1142570,How I Learned Stock Trading (and How You Can Too),https://www.udemy.com/best-stock-traders/,True,200,1580,12,53,Expert Level,2.0,2017-05-02,Business Finance,2017,103.1,0.007594936708860759,0.03773584905660377,100.0,0.00475976753514056,0.004016087410724786,Medium,Premium
325834,Learn to Trade for Profit: Find and Trade Winning Stocks,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/,True,95,10605,71,77,All Levels,3.0,2014-10-24,Business Finance,2014,133.9,0.006694955209806695,0.03896103896103896,31.666666666666668,0.018558616184764266,0.004640973687978589,Medium,Mid-Range
411168,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/,True,125,2996,200,23,Intermediate Level,2.0,2015-03-09,Business Finance,2015,129.3,0.06675567423230974,0.08695652173913043,62.5,0.02666918701349917,0.03702148805439499,Medium,Premium
885974,Four Fundamentals of Financial Planning,https://www.udemy.com/four-fundamentals-of-financial-planning/,True,30,6219,23,20,All Levels,1.0,2017-02-14,Business Finance,2017,105.7,0.003698343785174465,0.05,30.0,0.010611146529190072,0.002268191750484846,Short,Budget
1151092,Options Trading - Calendar Spread Course for Every Trader,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,True,200,1113,11,17,All Levels,1.5,2017-04-02,Business Finance,2017,104.1,0.009883198562443846,0.08823529411764706,133.33333333333334,0.004740692514080794,0.0051420000828251294,Short,Premium
358326,Dividend Investing: Build Your Portfolio for a Better Future,https://www.udemy.com/dividend-investing/,True,60,8314,83,47,Beginner Level,4.0,2015-01-24,Business Finance,2015,130.8,0.009983160933365407,0.0851063829787234,15.0,0.016268582456985273,0.006503695606052352,Medium,Mid-Range
153210,Learn Accounting. Understand Business.,https://www.udemy.com/learn-accounting-understand-business/,True,200,5572,123,33,Beginner Level,5.5,2014-03-27,Business Finance,2014,140.9,0.022074659009332375,0.16666666666666666,36.36363636363637,0.01625477912323063,0.01327817483168386,Medium,Premium
834836,How to Consistently Win Trading Stocks in 30 Days or Less,https://www.udemy.com/winningstocktrades/,True,145,1433,169,15,Intermediate Level,1.0,2016-05-09,Business Finance,2016,115.1,0.11793440334961619,0.06666666666666667,145.0,0.03935911717115187,0.06204608671762099,Short,Premium
1171994,A Beginner's Guide to Quantopian Futures API,https://www.udemy.com/quantopian-futures/,True,20,936,6,11,Intermediate Level,1.5,2017-04-11,Business Finance,2017,103.9,0.00641025641025641,0.13636363636363635,13.333333333333334,0.0033808827178314,0.0033144377332754086,Short,Budget
1239068,How to Buy Cheap Options - Options Trading Pricing Model,https://www.udemy.com/options-black-scholes-model/,True,200,658,2,19,All Levels,1.0,2017-06-02,Business Finance,2017,102.1,0.00303951367781155,0.05263157894736842,200.0,0.001912434824395908,0.0015561933482881763,Short,Premium
985922,Excel Crash Course: Master Excel for Financial Analysis,https://www.udemy.com/excel-crash-course-master-excel-for-financial-analysis/,True,105,8121,689,40,All Levels,3.5,2016-10-18,Business Finance,2016,109.7,0.08484176825514099,0.0875,30.0,0.045063251038909236,0.0549732616098077,Medium,Premium
765562,"Comprehensive Guide to Financial Markets, Investing &Trading",https://www.udemy.com/financial-markets-a-to-z-for-beginners/,True,60,4187,600,79,Beginner Level,9.0,2016-02-29,Business Finance,2016,117.4,0.14330069262001432,0.11392405063291139,6.666666666666667,0.05577658445990658,0.08258129912472752,Medium,Mid-Range
165964,Stock Trading Ninja: Complete System For Trading Success,https://www.udemy.com/stock-trading-ninja-learn-how-to-make-money-trading-stocks/,True,155,9445,497,38,All Levels,4.5,2014-02-19,Business Finance,2014,142.1,0.05262043409211223,0.11842105263157894,34.44444444444444,0.035267444797325145,0.0353646896275828,Medium,Premium
855172,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,True,200,3255,340,102,All Levels,8.5,2016-06-20,Business Finance,2016,113.7,0.10445468509984639,0.08333333333333333,23.529411764705884,0.039894464052615174,0.05842154914493139,Medium,Premium
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,https://www.udemy.com/learn-mql4/,True,185,7941,713,40,All Levels,6.5,2014-08-11,Business Finance,2014,136.3,0.08978718045586198,0.1625,28.46153846153846,0.04654148293631995,0.05788320582275701,Medium,Premium
994754,The Power Modeling Bootcamp: Advanced Excel in 10 Days,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/,True,150,1680,158,76,All Levels,5.5,2016-11-26,Business Finance,2016,108.4,0.09404761904761905,0.07236842105263158,27.272727272727273,0.032440232809027705,0.049902293765019215,Medium,Premium
43319,Options Trading Basics (3-Course Bundle),https://www.udemy.com/learn-options-trading-courses/,True,180,10100,985,45,Beginner Level,11.0,2013-02-25,Business Finance,2013,154.1,0.09752475247524753,0.24444444444444444,16.363636363636363,0.05504730185743295,0.06670735710845634,Long,Premium
408440,How to Win 97% of Your Options Trades,https://www.udemy.com/how-to-win-97-percent-of-your-trades/,True,125,5050,461,26,All Levels,1.5,2015-02-10,Business Finance,2015,130.2,0.09128712871287128,0.057692307692307696,83.33333333333333,0.03993675165762704,0.05404217976907911,Short,Premium
918688,How I Make Consistent Returns Trading Options,https://www.udemy.com/how-i-make-15-per-month-trading-options/,True,200,2310,162,26,All Levels,3.5,2016-10-05,Business Finance,2016,110.1,0.07012987012987013,0.1346153846153846,57.142857142857146,0.026245703151217978,0.03801629232490956,Medium,Premium
308694,"Forex Strategies: Kelly Criterion, Larry Williams and more!",https://www.udemy.com/money-management/,True,185,5528,506,32,All Levels,3.0,2015-02-19,Business Finance,2015,129.9,0.09153400868306802,0.09375,61.666666666666664,0.0412136927104126,0.054985441215281504,Medium,Premium
199450,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/,True,125,6451,237,28,All Levels,5.0,2014-04-16,Business Finance,2014,140.2,0.03673849015656487,0.17857142857142858,25.0,0.023207494533197676,0.022686971440096973,Medium,Premium
401784,Options Trading Introduction: Day Trade Stock Options,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,True,95,12394,218,30,Beginner Level,2.5,2015-02-20,Business Finance,2015,129.9,0.01758915604324673,0.08333333333333333,38.0,0.02609471124140477,0.012766157544305093,Medium,Mid-Range
1122792,The Almost Perfect Options Trading Strategy System - Unique,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/,True,200,1793,18,15,All Levels,1.0,2017-03-03,Business Finance,2017,105.1,0.010039040713887339,0.06666666666666667,200.0,0.005875403766128193,0.00534744894138528,Short,Premium
709500,Forex Trading -  Learn to Trade Forex Like the Banks,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,True,20,3223,240,23,All Levels,1.0,2016-03-30,Business Finance,2016,116.4,0.07446478436239529,0.043478260869565216,20.0,0.029756801282288456,0.041604773307085785,Short,Budget
285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,True,60,16385,273,45,Beginner Level,3.0,2014-09-02,Business Finance,2014,135.6,0.016661580714067745,0.06666666666666667,20.0,0.03235391276836222,0.013304373887731633,Medium,Mid-Range
1135126,The Most Powerful Options Spread Trading Front Ratio Spread,https://www.udemy.com/the-most-powerful-options-spread-trading-front-ratio-spread/,True,200,1487,16,18,All Levels,2.0,2017-03-08,Business Finance,2017,105.0,0.010759919300605245,0.1111111111111111,100.0,0.005614656564904036,0.005671451725361832,Medium,Premium
834558,What Finance Job is for You? Explanation of 14 Finance Roles,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/,True,200,2951,232,60,All Levels,4.0,2016-05-04,Business Finance,2016,115.3,0.07861741782446628,0.06666666666666667,50.0,0.030510566923627466,0.043535344000591676,Medium,Premium
551968,The Blueprint for Successful Stock Trading,https://www.udemy.com/stock-market-millionaire-blueprint/,True,120,2697,331,15,All Levels,1.0,2015-08-13,Business Finance,2015,124.1,0.12272895810159437,0.06666666666666667,120.0,0.04444839002369457,0.06739472135358458,Short,Premium
1005658,Trading for Beginners - Intermediate Level,https://www.udemy.com/trading-for-beginners-tier-2/,True,150,3979,40,39,Beginner Level,5.0,2016-11-09,Business Finance,2016,109.0,0.010052777079668259,0.1282051282051282,30.0,0.009371493982033555,0.005755118727482153,Medium,Premium
746432,Start Trading Stocks Using Technical Analysis!,https://www.udemy.com/professional-stock-trader/,True,25,3190,244,45,All Levels,4.0,2016-02-03,Business Finance,2016,118.3,0.07648902821316614,0.08888888888888889,6.25,0.030358713566546132,0.042689768251236014,Medium,Budget
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,True,200,1406,71,54,Expert Level,1.5,2017-01-18,Business Finance,2017,106.6,0.050497866287339974,0.027777777777777776,133.33333333333334,0.01801676248207258,0.02654242922674523,Short,Premium
284118,VPS for Forex Trading - Protect Your Forex Robots,https://www.udemy.com/forex-vps/,True,160,4252,225,24,All Levels,2.0,2014-09-19,Business Finance,2014,135.0,0.05291627469426152,0.08333333333333333,80.0,0.024658833726512428,0.030557244652650892,Medium,Premium
302562,Introduction to Accounting: The Language of Business,https://www.udemy.com/learnaccountingforfree/,True,20,11958,370,134,Beginner Level,11.5,2014-10-02,Business Finance,2014,134.6,0.03094162903495568,0.08582089552238806,1.7391304347826086,0.031113445195441226,0.022211568753222055,Long,Budget
596598,Basic Excel for Basic Bookkeeping and Accounting,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,True,95,7743,340,33,Beginner Level,1.5,2015-09-10,Business Finance,2015,123.2,0.04391062895518533,0.045454545454545456,63.333333333333336,0.0284067639928315,0.02814952107260086,Short,Mid-Range
860890,"Using 'The Greeks To Understand Options""",https://www.udemy.com/options-greeks/,True,50,2134,55,5,All Levels,1.0,2016-07-13,Business Finance,2016,112.9,0.02577319587628866,0.2,50.0,0.011507303952062002,0.01388860194616036,Short,Mid-Range
951050,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,True,200,1214,69,20,All Levels,1.5,2016-10-07,Business Finance,2016,110.1,0.05683690280065898,0.075,133.33333333333334,0.019611027924722708,0.02967551097402233,Short,Premium
796450,How to Create Your Personal Budget,https://www.udemy.com/personal-budget/,True,20,3870,53,10,All Levels,1.0,2016-03-21,Business Finance,2016,116.7,0.013695090439276485,0.1,20.0,0.010444162183678957,0.007813112718271873,Short,Budget
502772,The Complete Value Investing Course: A Proven Approach,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/,True,200,2146,212,49,All Levels,4.5,2015-06-16,Business Finance,2015,126.0,0.09878844361602983,0.09183673469387756,44.44444444444444,0.03514588684125271,0.05325649180254944,Medium,Premium
1102462,FOREX Trading with Price Action,https://www.udemy.com/forex-trading-system/,True,195,484,57,19,Beginner Level,1.0,2017-03-14,Business Finance,2017,104.8,0.11776859504132231,0.05263157894736842,195.0,0.03667355149557851,0.059922738038059586,Short,Premium
1062092,Emini ES Futures - Advanced Non Directional Options Trading,https://www.udemy.com/emini-es-futures-advanced-non-directional-options-trading/,True,200,1057,15,14,All Levels,1.5,2017-01-11,Business Finance,2017,106.8,0.014191106906338695,0.10714285714285714,133.33333333333334,0.005993493610174258,0.0073688272735373565,Short,Premium
891484,Forex Trading - Advanced Fundamental Analysis,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/,True,20,1754,100,49,Intermediate Level,2.5,2016-06-30,Business Finance,2016,113.4,0.05701254275940707,0.05102040816326531,8.0,0.020805783340680093,0.030328096848823594,Medium,Budget
1217064,How To Invest With Tiny Capital In Stocks ?,https://www.udemy.com/howtoinvest5k/,True,20,1239,5,6,Beginner Level,0.7,2017-05-23,Business Finance,2017,102.5,0.004035512510088781,0.11666666666666665,28.571428571428573,0.0031082152227371656,0.0021088475285003933,Short,Budget
382204,Learn How To Successfully Trade Stocks: In 5 Simple Steps,https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/,True,95,2493,276,108,All Levels,9.5,2015-01-31,Business Finance,2015,130.6,0.11070998796630566,0.08796296296296297,10.0,0.039938063997224944,0.06038323227792419,Medium,Mid-Range
308696,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,https://www.udemy.com/metatrader4/,True,150,2602,402,57,Beginner Level,5.0,2015-10-28,Business Finance,2015,121.6,0.15449654112221367,0.08771929824561403,30.0,0.05461345819148054,0.08457200894696947,Medium,Premium
474928,Intermediate Options trading concepts for Stocks and Options,https://www.udemy.com/intermediate-options-trading-concepts-for-stocks-and-options-traders/,True,40,2000,30,9,All Levels,1.0,2015-04-13,Business Finance,2015,128.1,0.015,0.1111111111111111,40.0,0.007802757810651343,0.008046547640736017,Short,Budget
1148774,Options Trading 101: The Basics,https://www.udemy.com/options-trading-101-the-basics/,False,0,1514,66,11,Beginner Level,0.55,2017-03-23,Business Finance,2017,104.5,0.043593130779392336,0.05,0.0,0.01605132784383001,0.022998970199315405,Short,Free
